rank,docid,score,qid,label,query
133,3344837,36.44,168216,2,does legionella pneumophila cause pneumonia
60,3399712,51.66,168216,2,does legionella pneumophila cause pneumonia
69,3399713,49.92,168216,3,does legionella pneumophila cause pneumonia
214,3399714,25.78,168216,1,does legionella pneumophila cause pneumonia
7,3908773,61.76,168216,3,does legionella pneumophila cause pneumonia
23,3908774,57.76,168216,3,does legionella pneumophila cause pneumonia
187,3908775,29.27,168216,2,does legionella pneumophila cause pneumonia
16,3908776,58.84,168216,3,does legionella pneumophila cause pneumonia
17,3908777,58.71,168216,3,does legionella pneumophila cause pneumonia
141,3908778,34.97,168216,2,does legionella pneumophila cause pneumonia
98,3908779,43.49,168216,3,does legionella pneumophila cause pneumonia
480,3908780,23.14,168216,1,does legionella pneumophila cause pneumonia
2,3830857,67.28,168216,3,does legionella pneumophila cause pneumonia
153,3908781,33.8,168216,2,does legionella pneumophila cause pneumonia
331,3790896,24.18,168216,1,does legionella pneumophila cause pneumonia
900,3670949,20.93,168216,1,does legionella pneumophila cause pneumonia
-1,3681093,-1.0,168216,1,does legionella pneumophila cause pneumonia
168,3681094,30.99,168216,1,does legionella pneumophila cause pneumonia
59,3681095,51.67,168216,3,does legionella pneumophila cause pneumonia
572,3670943,22.47,168216,1,does legionella pneumophila cause pneumonia
183,3681097,29.41,168216,2,does legionella pneumophila cause pneumonia
850,3681096,21.15,168216,1,does legionella pneumophila cause pneumonia
-1,3556745,-1.0,168216,1,does legionella pneumophila cause pneumonia
163,3681100,31.45,168216,2,does legionella pneumophila cause pneumonia
209,3681099,26.07,168216,2,does legionella pneumophila cause pneumonia
-1,3681098,-1.0,168216,1,does legionella pneumophila cause pneumonia
10,7371255,32.43,182539,2,example of monotonic function
20,7371257,28.74,182539,2,example of monotonic function
28,7371259,27.85,182539,1,example of monotonic function
4,7371262,36.51,182539,1,example of monotonic function
26,738025,28.14,182539,1,example of monotonic function
64,6980965,21.69,182539,1,example of monotonic function
21,7371261,28.74,182539,1,example of monotonic function
18,6816572,29.93,182539,1,example of monotonic function
67,6957819,21.58,182539,1,example of monotonic function
54,6816579,23.33,182539,1,example of monotonic function
63,6816574,21.79,182539,1,example of monotonic function
24,6816573,28.44,182539,1,example of monotonic function
27,6816571,27.85,182539,1,example of monotonic function
73,6783449,20.85,182539,1,example of monotonic function
221,6570493,16.85,182539,1,example of monotonic function
572,6957823,15.7,182539,1,example of monotonic function
68,8757184,21.58,182539,2,example of monotonic function
82,8757183,19.93,182539,1,example of monotonic function
29,8757182,27.56,182539,1,example of monotonic function
3,8757181,36.83,182539,3,example of monotonic function
32,8757180,27.19,182539,1,example of monotonic function
13,8757179,31.1,182539,1,example of monotonic function
5,8757178,36.09,182539,1,example of monotonic function
53,8598792,23.82,182539,1,example of monotonic function
14,8515182,30.74,182539,2,example of monotonic function
69,8299668,21.26,182539,1,example of monotonic function
11,8299665,32.08,182539,1,example of monotonic function
36,8299661,26.66,182539,1,example of monotonic function
19,8299659,29.83,182539,1,example of monotonic function
58,7583024,22.73,182539,1,example of monotonic function
43,2909961,25.88,182539,1,example of monotonic function
8,2909960,33.12,182539,1,example of monotonic function
44,2909954,25.07,182539,1,example of monotonic function
52,2092202,23.95,182539,1,example of monotonic function
35,1638689,26.7,182539,1,example of monotonic function
39,1638687,26.34,182539,1,example of monotonic function
9,1307235,33.04,182539,2,example of monotonic function
41,1307234,26.04,182539,1,example of monotonic function
16,1638690,30.21,182539,1,example of monotonic function
496,5701365,15.92,182539,1,example of monotonic function
1,57443,40.73,182539,2,example of monotonic function
0,57444,41.73,182539,1,example of monotonic function
2,57447,39.8,182539,1,example of monotonic function
30,5567732,27.56,182539,1,example of monotonic function
6,57448,35.53,182539,1,example of monotonic function
328,57452,16.37,182539,1,example of monotonic function
31,6037973,27.23,182539,1,example of monotonic function
33,57449,26.94,182539,2,example of monotonic function
40,5567729,26.34,182539,1,example of monotonic function
7,3760957,33.53,182539,1,example of monotonic function
25,3883081,28.25,182539,2,example of monotonic function
15,3883077,30.32,182539,1,example of monotonic function
38,4730803,26.36,182539,1,example of monotonic function
969,5867683,15.41,183378,3,exons definition biology
970,6109461,15.41,183378,3,exons definition biology
-1,6109460,-1.0,183378,3,exons definition biology
878,6114693,15.61,183378,3,exons definition biology
502,5899214,16.78,183378,3,exons definition biology
148,5867685,20.69,183378,1,exons definition biology
126,5817927,21.18,183378,3,exons definition biology
-1,5817926,-1.0,183378,1,exons definition biology
105,5798333,21.57,183378,3,exons definition biology
435,5798338,17.15,183378,3,exons definition biology
789,5867680,15.84,183378,1,exons definition biology
-1,6220736,-1.0,183378,2,exons definition biology
-1,5760906,-1.0,183378,3,exons definition biology
-1,6879259,-1.0,183378,2,exons definition biology
563,6788949,16.52,183378,1,exons definition biology
736,6788947,15.94,183378,3,exons definition biology
971,6185861,15.41,183378,3,exons definition biology
23,6548235,24.2,183378,1,exons definition biology
17,6548233,24.38,183378,1,exons definition biology
-1,6533300,-1.0,183378,3,exons definition biology
710,6291380,16.05,183378,3,exons definition biology
47,6247405,23.13,183378,3,exons definition biology
790,6247404,15.84,183378,3,exons definition biology
560,6626236,16.53,183378,3,exons definition biology
558,5098266,16.53,183378,2,exons definition biology
15,5534711,24.5,183378,3,exons definition biology
370,5088210,17.84,183378,1,exons definition biology
-1,5026680,-1.0,183378,3,exons definition biology
-1,5026678,-1.0,183378,3,exons definition biology
-1,4977773,-1.0,183378,2,exons definition biology
3,4856305,25.87,183378,1,exons definition biology
22,4803856,24.21,183378,1,exons definition biology
121,4803855,21.27,183378,1,exons definition biology
8,4803850,25.18,183378,3,exons definition biology
91,4803848,21.88,183378,3,exons definition biology
60,4803847,22.88,183378,3,exons definition biology
630,5260519,16.3,183378,3,exons definition biology
281,5534710,18.72,183378,3,exons definition biology
53,5534707,23.0,183378,3,exons definition biology
18,5534703,24.37,183378,3,exons definition biology
-1,5486284,-1.0,183378,3,exons definition biology
398,5460941,17.57,183378,2,exons definition biology
378,5460939,17.69,183378,3,exons definition biology
-1,5460936,-1.0,183378,3,exons definition biology
-1,5452480,-1.0,183378,1,exons definition biology
163,5391354,20.42,183378,3,exons definition biology
57,5391353,22.89,183378,1,exons definition biology
428,5335533,17.3,183378,1,exons definition biology
-1,5318552,-1.0,183378,1,exons definition biology
702,5260515,16.06,183378,3,exons definition biology
-1,8567669,-1.0,183378,1,exons definition biology
-1,8567665,-1.0,183378,3,exons definition biology
-1,8485658,-1.0,183378,3,exons definition biology
-1,8381280,-1.0,183378,3,exons definition biology
-1,8260787,-1.0,183378,2,exons definition biology
338,8570255,18.01,183378,3,exons definition biology
166,8192307,20.41,183378,3,exons definition biology
305,823211,18.41,183378,1,exons definition biology
54,8570256,22.97,183378,3,exons definition biology
71,8570258,22.32,183378,3,exons definition biology
622,950480,16.3,183378,1,exons definition biology
463,914901,17.02,183378,3,exons definition biology
655,914900,16.17,183378,3,exons definition biology
9,8794308,25.17,183378,3,exons definition biology
-1,8794307,-1.0,183378,3,exons definition biology
177,8794306,20.23,183378,3,exons definition biology
6,8794304,25.48,183378,3,exons definition biology
46,8794303,23.2,183378,1,exons definition biology
0,8794302,28.58,183378,1,exons definition biology
41,8570257,23.26,183378,3,exons definition biology
505,8767241,16.78,183378,1,exons definition biology
793,8767239,15.84,183378,3,exons definition biology
475,8598372,16.89,183378,1,exons definition biology
35,8577215,23.58,183378,3,exons definition biology
168,8575895,20.4,183378,3,exons definition biology
373,8570263,17.83,183378,3,exons definition biology
72,8570261,22.32,183378,3,exons definition biology
66,8570260,22.52,183378,3,exons definition biology
78,8767240,22.22,183378,1,exons definition biology
59,8121377,22.89,183378,1,exons definition biology
704,8121375,16.06,183378,3,exons definition biology
654,749544,16.17,183378,1,exons definition biology
311,749542,18.3,183378,3,exons definition biology
145,749540,20.78,183378,3,exons definition biology
-1,749539,-1.0,183378,3,exons definition biology
29,7449752,23.86,183378,3,exons definition biology
30,7449751,23.86,183378,3,exons definition biology
58,7449750,22.89,183378,3,exons definition biology
106,7449748,21.57,183378,3,exons definition biology
185,7449747,20.05,183378,3,exons definition biology
104,7449743,21.58,183378,3,exons definition biology
176,7448291,20.23,183378,3,exons definition biology
175,7398706,20.23,183378,3,exons definition biology
-1,7128532,-1.0,183378,3,exons definition biology
20,7449744,24.23,183378,3,exons definition biology
472,749547,16.89,183378,3,exons definition biology
108,749548,21.57,183378,1,exons definition biology
160,8006512,20.6,183378,3,exons definition biology
-1,7952869,-1.0,183378,3,exons definition biology
307,7920165,18.41,183378,3,exons definition biology
634,7811888,16.3,183378,3,exons definition biology
-1,7734209,-1.0,183378,3,exons definition biology
159,7718054,20.6,183378,3,exons definition biology
-1,7718047,-1.0,183378,2,exons definition biology
73,7703397,22.29,183378,1,exons definition biology
202,7678696,19.87,183378,3,exons definition biology
51,7677975,23.04,183378,3,exons definition biology
-1,7677968,-1.0,183378,2,exons definition biology
-1,7045994,-1.0,183378,1,exons definition biology
-1,4727419,-1.0,183378,3,exons definition biology
1,2533260,28.0,183378,1,exons definition biology
94,4727417,21.85,183378,3,exons definition biology
113,2403811,21.38,183378,3,exons definition biology
199,2403808,19.87,183378,3,exons definition biology
116,2352716,21.37,183378,3,exons definition biology
26,2493332,23.93,183378,1,exons definition biology
150,2352713,20.65,183378,3,exons definition biology
62,229739,22.77,183378,1,exons definition biology
253,2234247,19.03,183378,3,exons definition biology
44,2234245,23.2,183378,3,exons definition biology
-1,2095237,-1.0,183378,1,exons definition biology
976,2095235,15.39,183378,3,exons definition biology
977,2499861,15.39,183378,1,exons definition biology
785,3009378,15.84,183378,3,exons definition biology
183,2874543,20.05,183378,3,exons definition biology
-1,26660,-1.0,183378,3,exons definition biology
149,2499865,20.68,183378,1,exons definition biology
-1,2644601,-1.0,183378,3,exons definition biology
-1,2644131,-1.0,183378,3,exons definition biology
-1,2644128,-1.0,183378,3,exons definition biology
582,2593965,16.4,183378,1,exons definition biology
627,2574033,16.3,183378,3,exons definition biology
-1,2533262,-1.0,183378,1,exons definition biology
86,2533256,22.0,183378,3,exons definition biology
521,2644132,16.64,183378,3,exons definition biology
-1,206299,-1.0,183378,3,exons definition biology
-1,1605672,-1.0,183378,3,exons definition biology
-1,1566057,-1.0,183378,3,exons definition biology
-1,1561158,-1.0,183378,2,exons definition biology
400,1555656,17.55,183378,1,exons definition biology
52,1289497,23.0,183378,3,exons definition biology
90,1289496,21.88,183378,3,exons definition biology
317,1605768,18.26,183378,3,exons definition biology
10,1289495,25.13,183378,3,exons definition biology
209,1289493,19.72,183378,3,exons definition biology
-1,1289490,-1.0,183378,3,exons definition biology
56,1289489,22.89,183378,3,exons definition biology
-1,1247358,-1.0,183378,3,exons definition biology
497,1239966,16.78,183378,1,exons definition biology
623,1239964,16.3,183378,3,exons definition biology
-1,1127571,-1.0,183378,1,exons definition biology
217,1087366,19.69,183378,1,exons definition biology
-1,2046681,-1.0,183378,2,exons definition biology
507,1960310,16.77,183378,3,exons definition biology
219,192535,19.53,183378,3,exons definition biology
-1,1908513,-1.0,183378,3,exons definition biology
-1,1854176,-1.0,183378,1,exons definition biology
102,1773959,21.67,183378,3,exons definition biology
407,1773958,17.41,183378,3,exons definition biology
695,1750227,16.06,183378,3,exons definition biology
-1,1730858,-1.0,183378,3,exons definition biology
-1,1730044,-1.0,183378,1,exons definition biology
694,1678834,16.06,183378,1,exons definition biology
180,3093214,20.16,183378,3,exons definition biology
21,3093215,24.21,183378,3,exons definition biology
233,3093217,19.35,183378,3,exons definition biology
101,3093218,21.71,183378,3,exons definition biology
-1,4134902,-1.0,183378,3,exons definition biology
319,4134901,18.26,183378,3,exons definition biology
-1,4134899,-1.0,183378,3,exons definition biology
-1,4134897,-1.0,183378,3,exons definition biology
-1,4134896,-1.0,183378,3,exons definition biology
-1,4134895,-1.0,183378,3,exons definition biology
-1,4134894,-1.0,183378,3,exons definition biology
-1,4089637,-1.0,183378,2,exons definition biology
-1,4034821,-1.0,183378,3,exons definition biology
-1,3953760,-1.0,183378,3,exons definition biology
-1,3953758,-1.0,183378,3,exons definition biology
786,3928768,15.84,183378,3,exons definition biology
967,3922973,15.41,183378,3,exons definition biology
-1,3909768,-1.0,183378,1,exons definition biology
709,3888461,16.05,183378,3,exons definition biology
700,3987911,16.06,183378,3,exons definition biology
114,4285002,21.38,183378,1,exons definition biology
137,4727416,20.98,183378,3,exons definition biology
33,4727412,23.69,183378,3,exons definition biology
-1,4512308,-1.0,183378,1,exons definition biology
127,4493922,21.17,183378,3,exons definition biology
14,4493921,24.5,183378,3,exons definition biology
13,4493920,24.58,183378,3,exons definition biology
63,4493919,22.65,183378,1,exons definition biology
205,4493918,19.81,183378,3,exons definition biology
-1,4493917,-1.0,183378,3,exons definition biology
27,4493916,23.93,183378,3,exons definition biology
12,4493915,24.9,183378,3,exons definition biology
141,4493914,20.87,183378,3,exons definition biology
61,4493913,22.79,183378,3,exons definition biology
197,448707,19.87,183378,3,exons definition biology
-1,4285004,-1.0,183378,3,exons definition biology
304,3867604,18.43,183378,1,exons definition biology
40,4727418,23.36,183378,3,exons definition biology
-1,3854428,-1.0,183378,3,exons definition biology
434,327914,17.15,183378,1,exons definition biology
-1,327913,-1.0,183378,2,exons definition biology
506,327909,16.77,183378,2,exons definition biology
67,327908,22.5,183378,3,exons definition biology
708,3377749,16.05,183378,1,exons definition biology
156,3185607,20.6,183378,3,exons definition biology
966,3156614,15.41,183378,3,exons definition biology
